合约,日期,前收盘,开盘价,最高价,最低价,收盘价,成交量,成交金额,涨跌(收盘价),涨跌幅(收盘价),持仓量,前结算,结算价,涨跌(结算价),涨跌幅(结算价),MA_5,MA_10,MA_20,MA_30,MA_40,MA_60,持仓量变化,资金变动,价格变动贡献度,分类
HC,20180104,18.48670266725759,18.388328811487796,18.015294261277347,18.73857842262379,18.681719928166558,568448,0.0,-22,-6.101799752922787,648052,19.032585226821638,18.420350593669397,-31,-10.955558640224751,7.854699151545276,7.959112554404413,7.9184709508526225,8.367577079190482,9.42616038685911,10.597452566385343,36.05015909389759,44.30587564943896,-0.005674490585504256,1.0
HC,20180105,18.716026784227807,18.759466472000483,17.684010871756,17.77245845920548,18.06363212372564,869870,0.0,-26,-7.176147626364127,711304,18.488017883780614,17.78483786694649,-36,-12.764197020696109,7.835533324855675,7.8977072768715715,7.926400976263679,8.29026356110397,9.386631686955255,10.55435396602499,49.99913167213104,49.9999999756312,-0.00676730869338886,0.0
HC,20180108,18.09699145171338,18.068727438990493,17.456530375938613,17.393430724306853,18.45274443847299,769662,0.0,32,8.886465136783485,714236,17.85054390609818,17.393877885605136,-22,-7.959442009026944,7.892881557766486,7.732832300018202,7.880230376619608,8.227953400714199,9.329148733885646,10.484565495960055,8.062302505008311,11.588650562974443,0.008281573498964804,1.0
HC,20180109,18.48670266725759,18.441463222713907,17.963080909872957,18.86289718312173,18.417454170041523,595800,0.0,52,14.167441437777185,681804,17.458356643840943,18.437927364263757,59,20.601141230884423,7.687563703508701,7.78510159891313,7.834009435867841,8.23949288917261,9.252507561322602,10.40350810029598,-48.595488303675054,-49.93133281632518,0.013464526152252718,0.0
HC,20180110,18.451358415027485,18.441463222713907,18.171719947367023,18.471463418552617,18.734458715292035,696268,0.0,11,3.0614686298584743,679090,18.505648289413074,18.473068392754797,2,0.7214484838519581,7.738432819441357,7.80082344923602,7.807396626760934,8.22030567245018,9.175391776137431,10.358345119942783,-7.126816795976509,-10.436203267739863,0.0028350515463917525,1.0
HC,20180111,18.768845463617666,18.935535124542312,18.20643737878946,18.951564894013686,18.628942900183375,516546,0.0,3,0.8318296251355832,655534,18.540896449960655,18.718586361531052,14,5.034368570120726,7.728905400627951,7.827604210529586,7.815278398847624,8.169266217746,9.112137881504665,10.315176934251937,-44.450635525363886,-49.01044480915898,0.0007743933918430562,0.0
HC,20180112,18.66316965348625,18.741835938538614,17.823671580432375,18.18547288949199,17.86832383708959,506008,0.0,-54,-14.651341427098963,668280,18.787159172450828,17.99726579870881,-41,-14.40166305851713,7.693637822837104,7.8006588852731085,7.789922247619415,8.09815817301569,9.03809715383423,10.291903612214028,30.76817794062505,39.51286194193435,-0.014095536413469069,0.0
HC,20180115,17.901379552246553,17.729908132499745,17.158072949079695,17.77245845920548,17.974917330174577,429202,0.0,-7,-1.9651082383981588,660654,18.06363212372564,17.66065216516442,-19,-6.864482607105884,7.6072876840079715,7.786396536188903,7.719939124722686,8.019454038819958,8.999480168228416,10.218233520012063,-19.598651060191308,-27.154337328379448,-0.0018243419338024498,1.0
HC,20180116,18.0081389943131,18.015328919656454,17.701482150764036,18.292847648191696,17.708157489345936,592030,0.0,-3,-0.8411502929447181,662994,17.7259700478903,18.050281068409305,22,7.973812945521644,7.478932914639273,7.62112236717816,7.625496707339522,7.889991602273355,8.93289427844276,10.159302958804531,6.486648482499959,9.237053516628471,-0.0007849293563579278,0.0
HC,20180117,17.74096274896266,17.729908132499745,17.456530375938613,18.149647254650404,18.081362701376506,629880,0.0,-4,-1.1258692937839072,662154,18.116811448374975,17.926521580089357,-7,-2.5379340535731885,7.360564537706978,7.5878567471578435,7.637440499044516,7.783426652839125,8.864281658660332,10.096204009146888,-2.091471370518498,-3.100773708667802,-0.0010408534998698933,1.0
